Code,60 Days,120 Days,1 Year
SPLP,0.02631578947368421,0.0600706713780919,-0.11121239744758438
HHS,0.03257790368271961,-0.042049934296977697,0.1664
HON,0.038163241760354814,0.0603114317870327,0.05419914501877116
MDU,0.002409628828363366,0.294982297516438,0.25775101540580786
GFF,-0.060628390020665654,0.1389399226824033,0.9407807192507017
MATW,0.0,-0.002826855123674977,-0.27099129167839914
GSPC,0.026458974862109824,0.0689061066699691,0.2333297796764646
