Code,Debt,Dividend Yield,EPS Yield,FCF
OMC,2.181118908845803,0.029739499095158443,0.07852825142371513,0.06632355028893436
IPG,1.6166629736317306,0.03960037510074102,0.08704379448991097,0.06265476964125533
WPP,1.4566853173837546,0.07502802000516573,0.7233359994055971,0.15717792740752717
EEX,5.137886597938144,0.024781542141978547,-0.10713656387665199,0.02045918014047066
DLX,4.050118986195495,0.060061931770631294,0.16136649874055417,0.151952565821885
CCO,18.7107384661226,0.1814869399088695,-0.46666666666666673,-0.22444259008184037
EVC,6.547005116885723,0.13737932356978982,-0.462211118051218,0.3635290970285778
TSQ,5.174552753836125,0.0814660966796669,-0.2350850563648816,0.2870916486785434
TGNA,3.5150485225939403,0.032677236129265506,0.11547422088665293,0.18380029570164116
GTN-A,6.658351409978308,1.1011250012226335,-0.013702165599117794,0.42453012095330445
GTN,6.658351409978308,0.14772141782528175,-0.019284543438434082,0.05695283578806043
FUBO,-1.6148625086118176,0.009242093461857316,-0.5949367088607594,-0.3988852925136299
DIS,2.2713423397528025,0.0024611420370419146,0.03424321673749591,0.03746853396283483
LYV,3.005390199594094,0.001806310996817435,0.009643566228609247,0.02858361129816135
EDR,3.950490124173294,0.014791247661604596,0.12153082091732399,-0.010899647774458699
TKO,3.6785638128094207,0.02761272760736205,0.0006943640782316881,0.05393821694010534
MSGS,4.766168866807244,0.0002179911575685728,0.005311077389984826,0.005643765948830401
CNK,4.013425071320691,9.096873249107751e-07,0.08069003895381192,0.12144325787558845
AMC,14.452975047984644,0.14687327799039085,-0.4032258064516128,-0.4058795292081204
SPHR,1.8121882387245254,0.08527560388785221,0.2237163814180929,-0.2952742684171587
IMAX,2.295176263454844,0.011101779873379847,0.05751391465677179,0.0022088828427924284
MCS,1.7975342589253516,0.022594940988812123,0.016129032258064516,0.13922495574511953
SPOT,4.429688473926524,0.0012912099507289413,0.00045471769609700604,0.015667133202038823
TME,0.8417051721568043,0.017026250289488818,0.35711387062738414,0.42071654264706015
TWLO,-2.1084490893669257,0.0024566339712257215,0.045461978740801316,0.06260451848302269
YELP,1.1196702015017226,0.00039467828294524485,0.03984771573604061,0.10481172799949626
SSTK,0.4917072282207223,0.024350880775712125,0.09197263704032933,0.016444272315714843
MAX,-6.750105316370377,0.0036435487480910925,-0.03338242513500245,0.009850643598744673
PGRU,0.7107297595786254,1.6071961122289144e-06,-0.018076416337285902,0.01310025551077788
ZDGE,0.5629251700680272,0.05161698221494684,-0.3896750902527075,0.08578669962905407
WLYB,2.1886011067877638,0.22528916342755825,-0.028393760539629005,0.41205417211284767
WLY,2.1886011067877638,0.044636091867845167,0.07410857965613618,0.08163946992005258
VZ,2.904357475139772,0.06373219465733361,0.11285670347022254,0.10722336188806257
T,2.7577552542670354,0.06568672723226157,0.13628305297137477,0.1764344204851832
AMX,1.6399587087662144,0.7438354049042791,0.05841371918542337,1.5393053217702284
BCE,3.082676389436342,0.1220813566116746,0.09263436494330655,0.10081684810113446
CHT,0.4680024606081394,2.4026880195902662,0.058886050076647926,1.6632652607472742
ORAN,1.2009899306670697,0.06802706893794444,0.10700810292571286,0.19439627856210642
TEF,2.946101663414181,0.06899996564477236,-0.05748299319727891,0.2119456986675962
TU,3.723728297289065,0.058363935665117855,0.0597337400311378,0.06529357699408833
RCI,4.710469052224371,0.05256479379418351,0.11004648048213653,0.09833191079892968
TLK,0.3279226584250722,1595.6222402867177,0.0751248351794818,1155.2716346736513
VIV,0.7252992733233159,0.23662866645925382,0.0642319691686548,0.5834118290889988
SKM,1.2927427861304464,115.88975092123091,0.09804267161410019,222.9552790061342
TIMB,0.19621486990985998,0.23250210033679952,0.07133784559706297,1.276643049043792
TKC,0.840228078696645,1.415044899240897,0.14693641618497108,5.383365206720003
KT,1.0904295710094274,76.43217435042982,0.132660485021398,214.6990228745004
PHI,2.2882768838378156,4.375048480266943,1.8215166261151665,-0.30105438705912385
USM,3.1194644696189497,0.00466925355419041,0.018356164383561645,0.1800256648115636
TEO,1.6288923212069477,2.06539009755047,0.06140880503144653,-48.08014281581965
TDS,3.360774818401937,0.09130186280229888,-0.02126581645098542,0.0409079774893417
GSAT,4.577687540072665,0.003840234127537804,-0.011496598639455784,-0.022573788103716578
CABO,4.204956134107158,0.028272481643433805,0.10349587661555847,0.14002587855998475
TV,4.880571913184508,1.1994371981695704,-0.2754198966408269,1.9495282219185353
LUMN,-4.132251611469216,0.0037891648074498013,0.032051282051282055,-0.3195528987615999
ATUS,6.952311405716196,2.085570050537737,0.0038314176245210765,0.48800284091519974
ZD,2.2691958370610283,0.0007441757013081547,0.1010469543147208,0.059620716121625415
CMPR,4.430654901174321,0.20259239937682913,0.03626708846458027,0.07495811797598272
CRTO,0.002824095488011333,0.026592585815925246,0.10037068719703451,0.06176452840106525
MGNI,5.906975493254728,0.019327583709902223,0.05116279069767441,0.0967814155447106
NCMI,1.098901098901099,0.0008042601893858704,-0.2252427184466019,0.006434081515086963
TZOO,0.17293150684931508,8.999709309389307e-05,0.08939096267190572,0.10936146762459573
STCN,0.6144780314611175,0.035800194302128316,0.31844046364594314,0.3663252207814445
DRCT,2.4557353109584406,0.07471247613144132,0.021653543307086614,-0.02462832061422444
LSXMB,3.69375,0.22999714819812955,0.08383500172592337,4.076257149603773
LSXMK,3.69375,0.009999385133685307,0.09121507909794682,0.1772198719077765
LSXMA,3.69375,0.022300262161195808,0.08831649831649832,0.3952292616876549
SSP,6.953122412600695,0.12669786255135826,-0.9160305343511449,0.07111513337104618
