Code,Debt,Dividend Yield,EPS Yield,FCF
NVO,0.13595335220222696,0.10547476672382643,0.2570093457943925,0.0879550869517168
ATNM,-0.002647172616017431,1.8305797772906098e-05,-0.21966794380587487,-0.17032239108452332
LCTX,-0.002767759791998658,0.007603963536472116,-0.0945945945945946,-0.0845596528613518
MTNB,-0.0019911845258473128,0.03488071760342507,-0.4059040590405904,-0.25272492135485275
PTN,-0.001473136801323409,0.0048404261982309986,-1.3262032085561497,-1.1494366843077226
TMO,3.035265465172918,0.002440168966537353,0.037223627051625324,0.03409921882998593
DHR,2.465755482126765,0.006601272024201168,0.03235623898766618,0.030043627058547004
A,1.3193329215565164,0.006370130707702942,0.036620429932107644,0.036286151957211576
MTD,1.597145637910493,0.0011602758800037447,0.02875406560554049,0.03176184001181151
WAT,2.3613446324906078,0.13865909131040835,0.03332074485082648,0.02517338675585584
LH,1.7849361602436453,0.013718713318400846,0.06505609939983911,0.036419722842095534
DGX,2.147939017504235,0.021696082660250453,0.06580995354769296,0.0644081199976714
RVTY,4.270682034746227,0.002685127227915213,0.04403065372178155,0.0075001284220893045
CRL,2.613517610203141,0.0011423580529206705,0.0374238789444547,0.029634103414218942
QGEN,1.3274900236175584,0.08843630697071768,0.046987671551523606,0.03752190288187863
VNRX,-0.09963044276264492,0.00048415389852271416,-0.6052631578947368,-0.29701143449663797
ZTS,1.83964115503224,0.009299890383249586,0.031944735015756044,0.022730179009339078
TAK,4.05442572550323,6.5888093492863025,1.331526277897768,5.265302678598014
TEVA,3.766522825346355,0.013015007605269637,0.18710134656272148,0.07339713423548695
RDY,0.047811973124638266,1.0884671988038197,3.423312883435583,1.5584499145328157
PRGO,5.720214612592709,0.03478196925107076,0.07593896013832187,0.06470689315999992
PBH,3.0307624798429975,0.0035053798347642134,0.057469680264608594,0.06609198198854115
BHC,-19.963981532564354,0.0033066926565387404,0.3383600377002828,0.21443924832822622
AMRX,7.841866283799332,4.704812804374358e-05,0.10891089108910892,0.0664250065061231
EBS,5.002239641657335,0.08523377368821942,-0.7035573122529646,-0.8327264261220729
YCBD,0.28136246493512473,0.4634204391452676,-2.9892473118279566,-0.47887547605159897
EVH,5.0183055798025915,0.005377336305027024,0.030802073802988723,0.03468621264055711
PHR,-0.023167201845235404,0.00280080894264179,-0.048056832427914746,-0.03189296504844456
UNH,3.539160800399091,0.015270764355537163,0.05259753385890439,0.02309612512049889
ELV,0.5596271868394918,0.011843181111105458,0.06632858239628976,0.019108885334573528
CI,9.560652709359607,0.014433111925186344,0.07232493136596249,0.09888092863108111
CVS,3.494699860682052,0.032197657481968595,0.09937262328534754,0.08207226252607028
HUM,3.0759682224428997,0.010531327814664806,0.06875865251499769,-0.07757280328938326
CNC,5.698311564192418,0.04555730021868879,0.0867737003058104,0.062151809470255205
HCA,2.8788442172127975,0.007696096314726066,0.06026117783265837,0.06230282441369894
THC,3.538930451648656,0.05444384423433841,0.08353153838835504,0.16995439747570756
UHS,2.5670039760321117,0.005044175078491799,0.06534344812602562,0.05429730356603941
DVA,3.6232889643914583,0.020028587723451247,0.060919956537486414,0.07614320740618458
FMS,2.1415224340045724,0.08967696868396179,0.07953496068624259,0.17618580940944867
EHC,2.564381990249498,0.007300440036127917,0.046984742068297405,0.028359864258961497
SEM,1.7898345133400761,0.016398011952997026,0.07257135628541181,0.06172346693670355
USPH,1.5930499411703032,0.01816056783977004,0.022063860641809242,0.039258544646405796
MD,4.057888144957393,0.9271840320231881,0.12263210368893321,0.09639495909897323
CYH,8.08199018920813,0.2878401911258869,-0.31428571428571433,-0.33718422389032465
EHAB,7.745588235294117,1.1250869208371626,0.017167381974248927,0.05014457983043635
SNDA,27.334657160629696,0.0033727190708302966,-0.17188309415470773,-0.03774918978003467
CCEL,1.9921895753859098,0.2538141417325652,-0.1554959785522788,-0.013267196234867006
AMS,1.5446920680565541,0.036897207272337806,0.027966101694915254,-0.01574423648485822
RHE,9.752145085803432,2.5297937122353873,7.956204081632652,0.08189765523018068
ABT,1.3694870957203529,0.018414176796505144,0.0388155166575154,0.02502152701330246
SYK,2.079869130100077,0.008501394045830194,0.030625646184368627,0.020963748216551073
BSX,2.6355088495575223,0.0005859416159741923,0.03124543729011535,0.015423175078100352
MDT,2.8941868844583234,0.032078182201825,0.059781985083189895,0.04550096766216312
EW,0.31653151004399216,0.0024016897893417623,0.026684805357890334,0.004134796376299882
PHG,-14.011494252873563,0.06868610832106704,0.06618681227765368,0.12396601236741978
STE,2.9229505278836876,0.009045722440441708,0.03936667359187236,0.027644001986457917
ZBH,2.094748331304311,0.007365944928990052,0.05766025155326566,0.03471569845033012
SNN,0.8961223094308769,0.035806128234505206,0.014066054190478487,0.020000105955763476
BIO,2.1983523904010758,12.369703436290942,0.030994304218347937,0.022797417106802744
BIO-B,2.1983523904010758,59.4496077472803,0.06587387116195063,0.10956588503765671
PEN,0.18994632073361664,0.0018816280644760857,0.010171162290527825,0.012177701723750997
GKOS,-3.157462137264961,0.002162702082213495,-0.02524127691165553,-0.01582851143259204
ITGR,4.101715514420605,0.001216869370499963,0.042338018512170034,0.018509764949246357
CNMD,5.7026102382159145,0.00998362216949026,0.04482873045786663,0.0575278937919689
AORT,9.615802893920309,0.012631639919190842,-0.016540642722117204,0.0011788020758294634
AVNS,2.214569536423841,0.30964608307240477,0.06529382219989954,0.014552272842788221
MCK,1.181240736819818,0.004504567814425487,0.05113137967454933,0.052032061983825616
COR,1.0388233031268281,0.008419133476304031,0.05304470852221401,0.04336659273721644
