Code,Debt,Dividend Yield,EPS Yield,FCF
XOM,0.5056112759178164,0.02878733971001777,0.07527529249827943,0.061580858399066046
CVX,0.5857191385284326,0.03990641654134554,0.07930772156713578,0.06416155870081346
SHEL,0.860678699336903,0.040529178610441544,0.11798926014319808,0.1485297717931707
TTE,0.8336546466284012,0.047782854606181396,0.12988522446607587,0.13586199459764434
COP,0.7051057414123304,0.033867909885083876,0.06623192960402262,0.05587294159165062
BP,1.149664716792695,0.04624448984988109,0.10774946921443739,0.1388957309175376
PBR,0.43174823363103637,0.20135280571776423,0.24786324786324784,0.3066709642437351
PBR-A,0.43174823363103637,0.20554202516558348,0.2530201342281879,0.3130513668555175
EQNR,0.5191999623068224,0.1354499707406922,0.12023677395486496,0.0993392669271787
ENB,5.032214184134051,0.10119350140043529,0.07904919845218354,0.11497370585630136
CNQ,0.441168036704263,0.049425037060898645,0.09748427672955975,0.11242999867538746
EOG,0.2959199747952111,0.038709123588666565,0.09245932415519399,0.06250080714456992
SLB,1.433720464557469,0.018189447386337623,0.05674147053457397,0.05774670875494134
MPC,1.674217907227616,0.017226688569851,0.09935483870967743,0.13485553259832664
EPD,3.5127918529557873,0.06871179856603528,0.08738862234407127,0.07025836637941871
PSX,1.7181266261925412,0.02662880498070159,0.08258846577690708,0.042253732848987445
OXY,1.4739390954608882,0.023896899462662154,0.049699953839052166,0.08588653263668482
ET,5.1370333988212185,0.08253094997245433,0.080737444373808,0.1306158394535483
VLO,0.9071531791907514,0.02560246082210576,0.11869470970765715,0.1131238191957843
WMB,4.037527223990618,0.046573631779739,0.05132152938157557,0.06524940546356744
SU,0.7190145776306576,0.058216979446816856,0.1395285830398266,0.16811444300234363
E,1.0757223513782797,0.059834321306399686,0.13509457755359394,0.12943025249567963
OKE,4.7134624250806825,0.042529566216727745,0.05363602345016839,0.043491290075899976
HES,1.429663608562691,0.011460717162503135,0.04638364779874214,-0.0008292541175095032
KMI,5.0707563025210085,0.0622306298586241,0.05997818974918212,0.09642922313268835
MPLX,3.2904636920384953,0.07887620701545651,0.0933589990375361,0.1045327470473418
TRP,6.190152973356296,0.0765816899861348,0.11318407960199003,-0.012276088062899504
LNG,2.1208007135070854,0.010807464586100044,0.12785218253968256,0.11332940307830222
CVE,0.6249567623659633,0.02893898160746683,0.12106053026513257,0.14391712261878314
IMO,0.10858770320981338,0.037281590294436354,0.1245479531317807,0.12039010808623009
HAL,1.438500659257864,0.016676903427259224,0.0806697108066971,0.06825495526414342
DVN,0.8225221303149035,0.04922153664529214,0.10761259465922678,0.08828975183012042
TRGP,3.2237218706509467,0.01846952931284698,0.043664612911867136,0.01364070993951433
EC,2.090952660091949,265.2468976227769,0.1748310810810811,-1.5521119710990632
CCJ,1.6973051548697304,0.0027660146289945615,0.015004616805170819,0.018581782371294885
CQP,3.027796308650211,0.12017509040572928,0.09374367280826078,0.11561571523892646
PBA,3.578293010752688,0.07763420924359474,0.08800226372382568,0.0953582456935475
CTRA,0.6479400749063671,0.029495089312504254,0.06886657101865136,0.045640277089773744
TS,0.006231722485589059,0.03754710637483795,0.15304303539597655,0.16629908877747104
EQT,5.2293514899214495,0.014885962122488354,0.03857566765578635,0.03828922777234316
MRO,1.4221808014911463,0.01582866551323269,0.08786167960479886,0.11824202325622028
WES,3.4849704712662706,0.07432094921744645,0.09985935302391,0.07605754608774853
OVV,1.1981981981981982,0.023527181335613774,0.12427745664739885,0.07340267684588117
PR,1.4539643907930642,0.019409914785040745,0.07191392978482446,0.03874235284793544
AR,1.5627534763580744,0.02781812746486476,0.0034482758620689668,0.06415101877914076
FTI,1.1223276407337128,0.008039359564680354,0.026682596575069693,0.06636398332051334
DINO,1.0178231959932198,0.03035226633217815,0.13649163491800564,0.1779143026124527
RRC,2.457453628275974,0.009255118369874618,0.06041243101945976,0.02528823370305046
HESM,3.469657268630123,0.046351027023199154,0.061168004428452806,0.19345725844431258
SUN,4.865384615384615,0.045927947650363364,0.07447337866976282,0.04224388767840909
MTDR,0.9475220844681345,0.009993925987887552,0.10453796615246369,0.02001809841003857
AM,3.5336792581981857,0.06428229909110861,0.05689900426742532,0.09708142034732761
NOV,1.7764350453172206,0.010232017180587819,0.06454918032786887,-0.003626537734891885
CIVI,1.5409181775345095,0.0836260475763788,0.13436964826768544,0.09391980237780749
DTM,3.983116883116883,0.045168288709846544,0.06710310965630113,0.03421329331380167
ETRN,6.788788665400177,0.058365164402060125,0.07205764611689351,0.10500206745765361
MUR,0.7545153004871783,0.02492942785969189,0.09037199124726476,0.12551996901296755
NE,0.7868058703763812,0.022849231551892328,0.04737884099814395,0.036467000008553505
FRO,4.326314399094924,0.08982049054171048,0.10179640718562874,-0.4778438799828258
ENLC,2.013378981035182,0.03848411534268661,0.02785923753665689,0.12809086090210378
PBF,0.4038685470306637,0.016935918767176223,0.16223727635921487,0.054528970286704066
SM,0.9720044896423704,0.0129318028148216,0.12056168505516551,0.057156238701151614
VVV,2.4016662458975007,0.007591761917958354,0.03320619250617007,-0.04370486792219144
NFG,1.9945743243186773,0.036472095472987014,0.0938198064035741,0.026198351333322333
VAL,4.242340926944226,0.00328462255938286,0.009832580387988305,-0.11909050526950272
TDW,1.5296181681441023,0.022966664375830326,0.027282608695652178,0.023237362329388313
VRN,1.359611139412464,0.05257698833868186,-0.06715506715506717,0.1625124874429381
MGY,0.43932241540241074,0.019064101442240168,0.07938342967244702,0.018276268808260943
CSAN,4.525858551091464,0.4273045506887136,0.4037915057915058,0.6361116017436167
