Code,Debt,Dividend Yield,EPS Yield,FCF
NE,0.7868058703763812,0.023065137218701334,0.047826530463547214,0.03681158192306951
RIG,8.577553593947037,0.000194289346461053,-0.10031847133757961,-0.059063961324160114
HP,0.6188200644187057,0.04452959680983651,0.08629558762727998,0.08698496357897555
SDRL,1.1568748579230874,0.4258603051591994,0.41510934393638177,0.05638999522574419
BORR,4.474547295076964,1.111646190994583,0.07010993569798797,-0.07466738126105565
DO,2.7479776460417438,9.943907490927221e-05,-0.187683284457478,-0.03648197887822479
NBR,4.442396109637489,0.000578069848213592,-0.16033902240798795,0.07826092153488728
ICD,4.6133208975695394,0.37785274048195944,-0.8333333333333333,0.9424761610331197
COP,0.7051057414123304,0.03402786329969897,0.06654473376975521,0.056136821701834524
CNQ,0.441168036704263,0.04942480310170759,0.1949685534591195,0.11242946647484489
EOG,0.2959199747952111,0.038971258957703876,0.09308545197239568,0.06292405806391568
OXY,1.4739390954608882,0.02398562301664278,0.049884478050829656,0.08620540908450625
HES,1.429663608562691,0.011495707372443103,0.04652525966746268,-0.0008317858766702802
DVN,0.8225221303149035,0.049600907476087724,0.108442009631257,0.08897023762526945
CTRA,0.6479400749063671,0.02971668539910663,0.0693839643539883,0.0459831716878333
EQT,5.2293514899214495,0.014943324817972505,0.03872431805934298,0.0384367743867276
MRO,1.4221808014911463,0.015894509387689812,0.08822716546313947,0.11873388486820077
OVV,1.1981981981981982,0.02367888129768468,0.12507878023949193,0.07387596700055718
PR,1.4539643907930642,0.019649694465523202,0.07280231591619135,0.03922095510301469
AR,1.5627534763580744,0.02781812746486476,0.0034482758620689668,0.06415101877914076
RRC,2.457453628275974,0.009275539103654957,0.06054572657782745,0.025344030319321285
MTDR,0.9475220844681345,0.0100255928672601,0.10486920646463069,0.020081528008015062
CIVI,1.5409181775345095,0.08484955332087932,0.13633556727625598,0.09529391273052562
MUR,0.7545153004871783,0.025103725719005692,0.09100384067056388,0.12639756083028594
SM,0.9720044896423704,0.012979189222816637,0.12100346299428205,0.05736567808754949
MGY,0.43932241540241074,0.019158083098441768,0.07977477180929957,0.01836636662991753
VRN,1.359611139412464,0.0531585519843223,-0.06789788158609451,0.1643100676704438
CNX,3.107197471383509,0.3927885304779981,0.07462057335581788,0.020180077298371995
NOG,2.428270290581162,0.034562283234457127,0.1539818548387097,-0.12093382555970002
STR,1.6023154143243845,0.07956312112372436,0.0584825416953144,0.1388215441669183
CRK,3.7004034002837223,0.03846278080736429,0.011745689655172416,-0.2225897405032796
CRC,0.8135338345864662,0.021859595138115917,0.05900869053686948,0.08050728941110984
GPOR,1.3906497865218133,0.0015984027805475652,0.09268048963277542,0.028274290841242635
BTE,1.2775171796499036,0.025334343060557624,-0.07198826037600023,0.07509147692507286
KOS,2.2634000462048514,5.942146988660707e-05,0.14093959731543626,-0.0675554507345582
CRGY,1.4925034641401764,0.029350647159095244,0.0025464299052728014,-0.3848914823327717
VET,0.9093668567865997,0.032761377033244894,-0.30546623794212224,0.25145156463705365
MNR,1.4029018741915338,0.14484872173977079,-0.05068345710903024,-0.3137847039296659
KRP,1.3763206811955428,0.1430529400827177,0.056431909921393665,-0.26176497652060204
SBOW,1.9149529215186702,0.27127564469871973,0.2179261862917399,-0.5105676912050232
GRNT,0.5011024253357387,0.06975032766357868,0.093859992178334,-0.013773942844502498
VTS,0.6595995288574794,0.08747583591953413,0.07581860398995405,0.01755191364247929
EGY,0.2759211653813196,0.03711691483728776,0.08839170567011057,0.1642696620024037
TXO,0.40627626786214627,0.12828168894037154,0.1049360062388183,0.14030491168979997
REPX,1.2260881159641137,0.04002520126519088,0.15101057380948726,0.12690841027623953
GPRK,1.0869058196357175,0.0566301063956953,0.24937919374438636,0.1523812750781345
OBE,0.7870711652962858,0.11913363353102845,0.13260340632603404,0.0611552652125946
GFR,445.6163302452239,0.4343991610943791,-0.42018410041841003,0.047391818614306684
REI,2.284897576379903,0.046092553677745236,0.2448979591836735,0.10818916175556491
GTE,1.418834904396852,0.00015128747639128802,0.013655462184873946,0.16277631497380998
WTI,4.4627293844367015,0.007575116207440618,-0.04662093014441117,-0.14956144258561122
EPM,1.722670341696729,0.07999603471199437,0.013934207897715921,-0.20248793539021445
PHX,1.2175845340234694,0.029944558845767792,0.03847178242727353,-0.004451340876384431
BATL,1.7298097251585625,0.6471674998751401,0.3240812720848057,-0.025433639800998786
CEI,-8.74606658676137,0.14420046668499434,-2.1777996070726915,-0.16004082376159728
SLB,1.433720464557469,0.018305404996532774,0.05710319704458822,0.05811484365215036
HAL,1.438500659257864,0.016761048824579985,0.0810767398991895,0.06859934415833252
TS,0.006231722485589059,0.03859764593923852,0.15661237785016285,0.17095201117688055
FTI,1.1223276407337128,0.008054564118212941,0.02673306041671654,0.06648949515126483
NOV,1.7764350453172206,0.010275075643067478,0.06482081674229097,-0.0036417989620998654
TDW,1.5296181681441023,0.022966664375830326,0.027282608695652178,0.023237362329388313
VAL,4.242340926944226,0.00328462255938286,0.009832580387988305,-0.11909050526950272
LBRT,0.16643739748057895,0.011779120942862273,0.13070946191271512,0.10309352506587494
WHD,0.014983611927856803,0.013155567305730193,0.06403573193842164,0.10054281495140077
AESI,1.6254817743518268,0.033788777764865115,0.08033203909492569,-0.04669114411077444
AROC,4.169470594028048,0.03212283355526336,0.04254359436989349,0.015099148607543232
USAC,6.400537508642245,0.08489903742085755,0.011871345253185157,-8.968611567543121e-05
XPRO,-1.1664868332798695,0.020188527097346677,0.013019529293940912,0.009756123011070273
